,Region Name (GO),ONS LACode,ONS LA Name,CP,S Ref E,S Ref N,S Ref Latitude,S Ref Longitude,Road,A-Junction,A Ref E,A Ref N,B-Junction,B Ref E,B Ref N,RCat,iDir,Year,dCount,Hour,PC,2WMV,CAR,BUS,LGV,HGVR2,HGVR3,HGVR4,HGVA3,HGVA5,HGVA6,HGV,AMV
1693936,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,E,2016,2016-09-27,15,9,3,427.0,1,123,2.0,0,0.0,0.0,1,0.0,3.0,557.0
1693937,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,E,2016,2016-09-27,16,10,15,585.0,4,147,3.0,0,1.0,0.0,0,0.0,4.0,755.0
1693938,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,E,2016,2016-09-27,17,11,18,650.0,1,115,0.0,0,0.0,0.0,0,0.0,0.0,784.0
1693939,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,E,2016,2016-09-27,18,9,12,550.0,2,68,1.0,0,0.0,1.0,0,0.0,2.0,634.0
1693940,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,7,11,11,471.0,8,151,12.0,2,2.0,0.0,0,0.0,16.0,657.0
1693941,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,8,6,16,447.0,2,77,3.0,1,1.0,1.0,0,0.0,6.0,548.0
1693942,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,9,2,4,419.0,2,109,3.0,1,4.0,0.0,0,1.0,9.0,543.0
1693943,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,10,0,4,322.0,0,88,4.0,4,1.0,0.0,0,0.0,9.0,423.0
1693944,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,11,1,3,253.0,1,63,10.0,1,2.0,0.0,0,0.0,13.0,333.0
1693945,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,12,2,1,269.0,1,76,6.0,2,3.0,1.0,2,1.0,15.0,362.0
1693946,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,13,1,5,250.0,2,88,7.0,0,3.0,1.0,0,0.0,11.0,356.0
1693947,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,14,1,2,291.0,2,109,2.0,0,0.0,0.0,0,0.0,2.0,406.0
1693948,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,15,1,2,335.0,0,101,6.0,0,1.0,0.0,0,0.0,7.0,445.0
1693949,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,16,8,5,352.0,0,79,7.0,0,0.0,1.0,1,0.0,9.0,445.0
1693950,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,17,8,12,465.0,0,53,2.0,1,1.0,0.0,0,0.0,4.0,534.0
1693951,London,E09000021,Kingston upon Thames,8513,518000,165430,51.375673459,-0.306015768,A309,A243,518140,165370,A3(T),517910,165427,PU,W,2016,2016-09-27,18,1,9,348.0,3,48,2.0,0,0.0,0.0,0,0.0,2.0,410.0
1694144,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,7,3,5,335.0,5,158,22.0,1,2.0,1.0,1,2.0,29.0,532.0
1694145,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,8,10,5,352.0,5,135,20.0,1,3.0,1.0,2,3.0,30.0,527.0
1694146,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,9,1,3,335.0,2,175,19.0,2,6.0,3.0,1,0.0,31.0,546.0
1694147,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,10,4,5,338.0,7,115,15.0,3,2.0,2.0,5,1.0,28.0,493.0
1694148,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,11,1,4,403.0,5,129,12.0,2,6.0,1.0,4,1.0,26.0,567.0
1694149,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,12,2,2,448.0,7,113,12.0,3,4.0,1.0,0,0.0,20.0,590.0
1694150,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,13,1,13,433.0,4,125,21.0,3,8.0,4.0,2,2.0,40.0,615.0
1694151,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,14,4,8,526.0,7,146,20.0,4,4.0,0.0,2,1.0,31.0,718.0
1694152,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,15,3,21,510.0,4,154,12.0,3,1.0,1.0,1,0.0,18.0,707.0
1694153,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,16,7,16,628.0,3,107,11.0,0,1.0,0.0,2,2.0,16.0,770.0
1694154,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,17,12,15,646.0,4,104,10.0,0,0.0,0.0,1,0.0,11.0,780.0
1694155,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,E,2016,2016-05-18,18,8,12,586.0,6,101,8.0,0,0.0,0.0,0,0.0,8.0,713.0
1694156,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,7,14,31,632.0,5,289,13.0,0,6.0,0.0,1,1.0,21.0,978.0
1694157,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,8,10,13,581.0,5,103,16.0,5,5.0,1.0,3,3.0,33.0,735.0
1694158,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,9,3,6,424.0,4,101,24.0,3,2.0,1.0,1,3.0,34.0,569.0
1694159,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,10,2,5,482.0,3,121,19.0,2,5.0,1.0,2,4.0,33.0,644.0
1694160,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,11,1,8,386.0,8,111,14.0,3,8.0,0.0,4,1.0,30.0,543.0
1694161,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,12,3,2,357.0,5,127,23.0,6,5.0,1.0,0,5.0,40.0,531.0
1694162,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,13,2,4,393.0,4,128,26.0,7,7.0,2.0,1,2.0,45.0,574.0
1694163,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,14,4,3,377.0,8,131,29.0,1,7.0,1.0,2,2.0,42.0,561.0
1694164,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,15,4,3,386.0,4,130,35.0,6,6.0,2.0,1,0.0,50.0,573.0
1694165,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,16,5,4,506.0,4,132,28.0,3,6.0,3.0,2,16.0,58.0,704.0
1694166,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,17,4,9,629.0,10,123,10.0,1,0.0,0.0,1,1.0,13.0,784.0
1694167,London,E09000010,Enfield,8581,537382,195000,51.637037654,-0.016201083,A110,LA Boundary,537480,194970,A1055,536230,195820,PU,W,2016,2016-05-18,18,2,2,618.0,6,105,11.0,2,0.0,0.0,0,0.0,13.0,744.0
1694360,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,7,15,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694361,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,8,22,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694362,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,9,6,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694363,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,10,12,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694364,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,11,19,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694365,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,12,19,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694366,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,13,17,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694367,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,14,9,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694368,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,15,20,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694369,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,16,21,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694370,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,17,18,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694371,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,N,2016,2016-04-20,18,38,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1694372,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,7,32,8,641.0,5,83,8.0,3,0.0,0.0,0,0.0,11.0,748.0
1694373,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,8,56,20,864.0,12,117,12.0,2,7.0,0.0,1,0.0,22.0,1035.0
1694374,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,9,25,15,627.0,11,141,14.0,4,3.0,1.0,0,0.0,22.0,816.0
1694375,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,10,19,15,459.0,7,123,18.0,1,5.0,1.0,0,0.0,25.0,629.0
1694376,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,11,25,24,518.0,13,139,14.0,5,13.0,0.0,1,1.0,34.0,728.0
1694377,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,12,26,18,572.0,16,156,20.0,3,4.0,0.0,3,0.0,30.0,792.0
1694378,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,13,22,18,588.0,5,161,20.0,2,10.0,0.0,0,1.0,33.0,805.0
1694379,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,14,24,10,706.0,4,162,16.0,3,6.0,1.0,1,0.0,27.0,909.0
1694380,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,15,25,23,879.0,15,190,10.0,2,7.0,0.0,0,1.0,20.0,1127.0
1694381,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,16,41,24,727.0,13,181,14.0,1,3.0,0.0,0,0.0,18.0,963.0
1694382,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,17,44,26,855.0,3,120,2.0,0,0.0,0.0,0,0.0,2.0,1006.0
1694383,London,E09000021,Kingston upon Thames,8639,518290,169678,51.413792798,-0.30043684,A307,A308 Sopwith rd,518280,169630,A307 Kingsagte Rd,518260,169750,PU,S,2016,2016-04-20,18,65,21,702.0,8,53,2.0,0,0.0,0.0,0,0.0,2.0,786.0
1694384,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,7,7,16,467.0,25,141,18.0,3,4.0,2.0,2,1.0,30.0,679.0
1694385,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,8,8,10,513.0,15,130,33.0,5,9.0,6.0,2,9.0,64.0,732.0
1694386,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,9,3,11,494.0,18,144,32.0,9,20.0,5.0,8,7.0,81.0,748.0
1694387,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,10,2,8,405.0,12,178,36.0,8,17.0,4.0,8,5.0,78.0,681.0
1694388,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,11,3,9,511.0,9,208,34.0,9,10.0,3.0,10,5.0,71.0,808.0
1694389,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,12,1,17,608.0,10,224,48.0,15,12.0,5.0,4,10.0,94.0,953.0
1694390,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,13,1,14,624.0,14,236,52.0,11,17.0,2.0,7,6.0,95.0,983.0
1694391,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,14,2,22,655.0,18,259,48.0,9,11.0,5.0,5,6.0,84.0,1038.0
1694392,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,15,1,23,636.0,17,261,42.0,9,14.0,6.0,4,3.0,78.0,1015.0
1694393,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,16,7,34,789.0,10,256,45.0,4,17.0,3.0,2,3.0,74.0,1163.0
1694394,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,17,7,44,1075.0,9,207,24.0,6,8.0,3.0,2,1.0,44.0,1379.0
1694395,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,N,2016,2016-07-06,18,11,54,1049.0,6,166,12.0,3,0.0,0.0,2,1.0,18.0,1293.0
1694396,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,7,13,46,810.0,15,272,66.0,9,7.0,5.0,4,8.0,99.0,1242.0
1694397,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,8,4,45,701.0,12,286,31.0,13,9.0,4.0,4,8.0,69.0,1113.0
1694398,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,9,3,29,571.0,19,289,32.0,10,19.0,4.0,4,6.0,75.0,983.0
1694399,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,10,1,23,565.0,17,272,36.0,8,18.0,1.0,4,8.0,75.0,952.0
1694400,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,11,2,17,598.0,10,204,44.0,14,15.0,4.0,4,6.0,87.0,916.0
1694401,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,12,1,13,586.0,8,185,37.0,16,11.0,5.0,4,9.0,82.0,874.0
1694402,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,13,3,14,680.0,10,178,47.0,17,16.0,5.0,7,5.0,97.0,979.0
1694403,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,14,1,12,597.0,14,214,25.0,15,18.0,2.0,4,4.0,68.0,905.0
1694404,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,15,1,20,666.0,12,141,30.0,3,14.0,3.0,5,1.0,56.0,895.0
1694405,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,16,9,25,793.0,15,164,16.0,6,3.0,0.0,4,1.0,30.0,1027.0
1694406,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,17,13,26,739.0,12,130,10.0,3,1.0,2.0,4,1.0,21.0,928.0
1694407,London,E09000014,Haringey,8670,535180,191450,51.605670166,-0.049368933,A1055,Monument Way/Ferry Lane roundabout,534320,189530,LA Boundary,535185,191614,PU,S,2016,2016-07-06,18,12,11,602.0,5,109,7.0,1,1.0,2.0,2,0.0,13.0,740.0
1695848,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,7,339,150,103.0,95,75,11.0,3,1.0,3.0,1,1.0,20.0,443.0
1695849,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,8,580,172,129.0,88,72,14.0,0,12.0,0.0,1,0.0,27.0,488.0
1695850,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,9,232,102,136.0,94,77,7.0,3,9.0,2.0,2,1.0,24.0,433.0
1695851,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,10,70,33,104.0,82,84,15.0,2,4.0,0.0,2,0.0,23.0,326.0
1695852,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,11,76,41,112.0,94,61,10.0,7,15.0,1.0,1,2.0,36.0,344.0
1695853,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,12,40,43,120.0,68,58,10.0,1,6.0,1.0,0,0.0,18.0,307.0
1695854,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,13,43,33,90.0,83,74,6.0,1,2.0,0.0,2,0.0,11.0,291.0
1695855,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,14,31,30,97.0,83,72,6.0,0,8.0,0.0,1,0.0,15.0,297.0
1695856,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,15,46,47,101.0,85,64,8.0,3,2.0,0.0,0,0.0,13.0,310.0
1695857,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,16,44,46,111.0,82,57,5.0,0,0.0,0.0,0,0.0,5.0,301.0
1695858,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,17,77,62,121.0,92,35,3.0,0,2.0,0.0,1,0.0,6.0,316.0
1695859,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,N,2016,2016-09-30,18,65,40,193.0,88,37,2.0,1,1.0,0.0,0,0.0,4.0,362.0
1695860,London,E09000028,Southwark,16100,532000,179180,51.496160443,-0.099861364,A3,A201,531957,179062,A300,532006,179241,PU,S,2016,2016-09-30,7,49,33,133.0,82,107,9.0,2,11.0,0.0,0,3.0,25.0,380.0
